time,x,theta,control_input
1.77,-1.44827,-0.110493
1.78,-1.45564,-0.110508
1.79,-1.463,-0.110519
1.8,-1.47037,-0.110528
1.81,-1.47773,-0.110534
1.82,-1.48509,-0.110537
1.83,-1.49245,-0.110537
1.84,-1.49981,-0.110536
1.85,-1.50717,-0.110532
1.86,-1.51452,-0.110526
1.87,-1.52188,-0.110518
1.88,-1.52923,-0.110508
1.89,-1.53657,-0.110496
1.9,-1.54392,-0.110483
1.91,-1.55126,-0.110468
1.92,-1.55861,-0.110451
1.93,-1.56595,-0.110433
1.94,-1.57329,-0.110414
1.95,-1.58062,-0.110393
1.96,-1.58796,-0.110372
1.97,-1.59529,-0.110349
1.98,-1.60262,-0.110325
1.99,-1.60995,-0.1103
2,-1.61728,-0.110274
2.01,-1.62461,-0.110247
2.02,-1.63193,-0.11022
2.03,-1.63925,-0.110191
2.04,-1.64657,-0.110162
2.05,-1.65389,-0.110132
2.06,-1.66121,-0.110101
2.07,-1.66852,-0.11007
2.08,-1.67583,-0.110038
2.09,-1.68314,-0.110006
2.1,-1.69045,-0.109973
2.11,-1.69776,-0.10994
2.12,-1.70506,-0.109906
2.13,-1.71237,-0.109871
2.14,-1.71967,-0.109836
2.15,-1.72697,-0.109801
2.16,-1.73426,-0.109766
2.17,-1.74156,-0.10973
2.18,-1.74885,-0.109694
2.19,-1.75614,-0.109657
2.2,-1.76343,-0.10962
2.21,-1.77072,-0.109583
2.22,-1.77801,-0.109545
2.23,-1.78529,-0.109508
2.24,-1.79257,-0.10947
2.25,-1.79985,-0.109432
2.26,-1.80713,-0.109393
2.27,-1.81441,-0.109355
2.28,-1.82168,-0.109316
2.29,-1.82896,-0.109277
2.3,-1.83623,-0.109238
2.31,-1.8435,-0.109199
2.32,-1.85076,-0.10916
2.33,-1.85803,-0.10912
2.34,-1.86529,-0.10908
2.35,-1.87256,-0.109041
2.36,-1.87981,-0.109001
2.37,-1.88707,-0.108961
2.38,-1.89433,-0.108921
2.39,-1.90158,-0.108881
2.4,-1.90884,-0.108841
2.41,-1.91609,-0.1088
2.42,-1.92333,-0.10876
2.43,-1.93058,-0.108719
2.44,-1.93783,-0.108679
2.45,-1.94507,-0.108638
2.46,-1.95231,-0.108598
2.47,-1.95955,-0.108557
2.48,-1.96679,-0.108516
2.49,-1.97402,-0.108475
2.5,-1.98126,-0.108435
2.51,-1.98849,-0.108394
2.52,-1.99572,-0.108353
2.53,-2.00295,-0.108312
2.54,-2.01017,-0.108271
2.55,-2.0174,-0.10823
2.56,-2.02462,-0.108189
2.57,-2.03184,-0.108148
2.58,-2.03906,-0.108107
2.59,-2.04628,-0.108066
2.6,-2.05349,-0.108025
2.61,-2.06071,-0.107984
2.62,-2.06792,-0.107942
2.63,-2.07513,-0.107901
2.64,-2.08233,-0.10786
2.65,-2.08954,-0.107819
2.66,-2.09674,-0.107778
2.67,-2.10395,-0.107737
2.68,-2.11115,-0.107695
2.69,-2.11835,-0.107654
2.7,-2.12554,-0.107613
2.71,-2.13274,-0.107572
2.72,-2.13993,-0.107531
2.73,-2.14712,-0.10749
2.74,-2.15431,-0.107448
2.75,-2.1615,-0.107407
2.76,-2.16868,-0.107366
2.77,-2.17587,-0.107325
2.78,-2.18305,-0.107284
2.79,-2.19023,-0.107243
2.8,-2.19741,-0.107201
2.81,-2.20459,-0.10716
2.82,-2.21176,-0.107119
2.83,-2.21893,-0.107078
2.84,-2.2261,-0.107037
2.85,-2.23327,-0.106996
2.86,-2.24044,-0.106955
2.87,-2.24761,-0.106913
2.88,-2.25477,-0.106872
2.89,-2.26193,-0.106831
2.9,-2.26909,-0.10679
2.91,-2.27625,-0.106749
2.92,-2.28341,-0.106708
2.93,-2.29056,-0.106667
2.94,-2.29771,-0.106626
2.95,-2.30487,-0.106585
2.96,-2.31201,-0.106544
2.97,-2.31916,-0.106503
2.98,-2.32631,-0.106462
2.99,-2.33345,-0.106421
3,-2.34059,-0.10638
3.01,-2.34773,-0.106339
3.02,-2.35487,-0.106298
3.03,-2.36201,-0.106257
3.04,-2.36914,-0.106216
3.05,-2.37628,-0.106175
3.06,-2.38341,-0.106134
3.07,-2.39054,-0.106093
3.08,-2.39766,-0.106053
3.09,-2.40479,-0.106012
3.1,-2.41191,-0.105971
3.11,-2.41903,-0.10593
3.12,-2.42615,-0.105889
3.13,-2.43327,-0.105849
3.14,-2.44039,-0.105808
3.15,-2.4475,-0.105767
3.16,-2.45462,-0.105726
3.17,-2.46173,-0.105685
3.18,-2.46884,-0.105645
3.19,-2.47594,-0.105604
3.2,-2.48305,-0.105563
3.21,-2.49015,-0.105523
3.22,-2.49726,-0.105482
3.23,-2.50436,-0.105441
3.24,-2.51145,-0.105401
3.25,-2.51855,-0.10536
3.26,-2.52565,-0.105319
3.27,-2.53274,-0.105279
3.28,-2.53983,-0.105238
3.29,-2.54692,-0.105198
3.3,-2.55401,-0.105157
3.31,-2.56109,-0.105117
3.32,-2.56818,-0.105076
3.33,-2.57526,-0.105036
3.34,-2.58234,-0.104995
3.35,-2.58942,-0.104955
3.36,-2.59649,-0.104914
3.37,-2.60357,-0.104874
3.38,-2.61064,-0.104833
3.39,-2.61771,-0.104793
3.4,-2.62478,-0.104753
3.41,-2.63185,-0.104712
3.42,-2.63892,-0.104672
3.43,-2.64598,-0.104631
3.44,-2.65304,-0.104591
3.45,-2.6601,-0.104551
3.46,-2.66716,-0.104511
3.47,-2.67422,-0.10447
3.48,-2.68128,-0.10443
3.49,-2.68833,-0.10439
3.5,-2.69538,-0.104349
3.51,-2.70243,-0.104309
3.52,-2.70948,-0.104269
3.53,-2.71653,-0.104229
3.54,-2.72357,-0.104189
3.55,-2.73061,-0.104148
3.56,-2.73765,-0.104108
3.57,-2.74469,-0.104068
3.58,-2.75173,-0.104028
3.59,-2.75877,-0.103988
3.6,-2.7658,-0.103948
3.61,-2.77283,-0.103908
3.62,-2.77986,-0.103868
3.63,-2.78689,-0.103828
3.64,-2.79392,-0.103788
3.65,-2.80094,-0.103748
3.66,-2.80797,-0.103708
3.67,-2.81499,-0.103668
3.68,-2.82201,-0.103628
3.69,-2.82903,-0.103588
3.7,-2.83604,-0.103548
3.71,-2.84306,-0.103508
3.72,-2.85007,-0.103468
3.73,-2.85708,-0.103428
3.74,-2.86409,-0.103388
3.75,-2.8711,-0.103348
3.76,-2.8781,-0.103309
3.77,-2.88511,-0.103269
3.78,-2.89211,-0.103229
3.79,-2.89911,-0.103189
3.8,-2.90611,-0.103149
3.81,-2.9131,-0.10311
3.82,-2.9201,-0.10307
3.83,-2.92709,-0.10303
3.84,-2.93408,-0.10299
3.85,-2.94107,-0.102951
3.86,-2.94806,-0.102911
3.87,-2.95505,-0.102871
3.88,-2.96203,-0.102832
3.89,-2.96901,-0.102792
3.9,-2.976,-0.102752
3.91,-2.98297,-0.102713
3.92,-2.98995,-0.102673
3.93,-2.99693,-0.102634
3.94,-3.0039,-0.102594
3.95,-3.01087,-0.102554
3.96,-3.01784,-0.102515
3.97,-3.02481,-0.102475
3.98,-3.03178,-0.102436
3.99,-3.03874,-0.102396
4,-3.04571,-0.102357
4.01,-3.05267,-0.102317
4.02,-3.05963,-0.102278
4.03,-3.06659,-0.102239
4.04,-3.07354,-0.102199
4.05,-3.0805,-0.10216
4.06,-3.08745,-0.10212
4.07,-3.0944,-0.102081
4.08,-3.10135,-0.102042
4.09,-3.1083,-0.102002
4.1,-3.11525,-0.101963
4.11,-3.12219,-0.101924
4.12,-3.12913,-0.101884
4.13,-3.13607,-0.101845
4.14,-3.14301,-0.101806
4.15,-3.14995,-0.101767
4.16,-3.15688,-0.101727
4.17,-3.16382,-0.101688
4.18,-3.17075,-0.101649
4.19,-3.17768,-0.10161
